,age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
26353,16,F,Village,No Membership,2015-03-24,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,5,99.73,28844.26,24.0,643.4,No,Yes,Yes,No Information Available,Poor Product Quality,4
26354,18,M,City,Platinum Membership,2016-07-14,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,9,516.79,2800.89,14.0,816.81,Yes,No,No,Not Applicable,Quality Customer Care,1
26355,55,M,City,Silver Membership,2016-08-28,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,6,663.77,1596.36,20.0,1153.2684864715402,Yes,No,Yes,Solved,Poor Product Quality,4
26356,63,M,City,Platinum Membership,2017-12-09,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,25,108.42,10809.35,28.0,768.55,No,Yes,Yes,Solved,Poor Customer Service,3
26357,20,M,Town,Basic Membership,2017-04-25,No,Without Offers,Desktop,Fiber_Optic,9,183.65,39875.41,17.0,646.18,No,Yes,No,Not Applicable,Poor Website,4
26358,63,M,City,Premium Membership,2016-12-22,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,10,168.42,26373.31,5.0,711.65,Yes,No,No,Not Applicable,No reason specified,3
26359,12,F,Village,Gold Membership,2017-06-14,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,16,120.05,62810.77,17.0,,Yes,No,No,Not Applicable,Products always in Stock,2
26360,64,M,City,Silver Membership,2017-11-06,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,9,359.52,35577.93,17.0,745.71,Yes,No,Yes,Solved,Poor Website,3
26361,19,M,City,Silver Membership,2015-12-22,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,19,174.87,8087.24,20.0,,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,4
26362,11,M,Town,Premium Membership,2016-06-08,No,Without Offers,Desktop,Mobile_Data,18,85.35,83419.85,,792.72,Yes,No,Yes,Solved in Follow-up,Reasonable Price,1
26363,47,M,City,Gold Membership,2017-02-14,No,Without Offers,Desktop,Wi-Fi,8,-845.9274952615682,13482.05,2.0,301.8198761356432,No,Yes,Yes,Unsolved,Reasonable Price,1
26364,55,F,,Basic Membership,2016-02-05,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,20,241.0,33313.65,13.0,809.3956230775792,Yes,Yes,Yes,Solved,Poor Website,5
26365,39,F,Town,Platinum Membership,2015-02-09,?,Without Offers,Smartphone,Fiber_Optic,9,-780.1426023629924,10552.5,9.0,724.44,No,Yes,Yes,No Information Available,Poor Product Quality,3
26366,18,F,City,Gold Membership,2016-11-07,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,24,187.99,28324.5,16.0,184.20243839552188,No,Yes,Yes,Unsolved,No reason specified,3
26367,56,F,Town,No Membership,2015-08-22,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,9,-733.9390343104187,19466.98,23.0,385.6394430863041,Yes,No,Yes,No Information Available,Poor Product Quality,5
26368,58,M,City,No Membership,2016-04-22,Yes,Without Offers,Desktop,Wi-Fi,20,34.55,6496.19,26.0,227.5332564365824,No,Yes,Yes,Solved in Follow-up,No reason specified,5
26369,33,F,City,Premium Membership,2015-11-30,No,Without Offers,Both,Fiber_Optic,14,407.64,52436.93,13.0,782.66,No,Yes,No,Not Applicable,Reasonable Price,1
26370,55,F,City,Silver Membership,2015-02-08,No,Credit/Debit Card Offers,Desktop,Mobile_Data,12,55.36,2706.38,9.0,799.39,No,Yes,No,Not Applicable,User Friendly Website,2
26371,39,M,City,Gold Membership,2015-10-10,No,Without Offers,Desktop,Wi-Fi,14,95.3,31877.25,22.0,620.86,Yes,No,No,Not Applicable,Poor Product Quality,4
26372,45,M,City,Platinum Membership,2017-06-17,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,17,243.81,18732.59,3.0,,Yes,No,No,Not Applicable,Quality Customer Care,2
26373,35,M,Town,Gold Membership,2017-08-24,No,Without Offers,Smartphone,Wi-Fi,9,124.13,42095.5,12.0,669.06,Yes,No,Yes,No Information Available,Too many ads,4
26374,58,F,Town,Basic Membership,2015-01-11,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,10,34.28,18843.06,27.0,710.28,No,Yes,No,Not Applicable,Poor Website,4
26375,32,M,Town,Basic Membership,2017-08-17,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,21,391.72,30164.86,22.0,577.32,Yes,Yes,Yes,Solved,No reason specified,5
26376,24,F,City,Gold Membership,2015-12-15,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,15,51.76,34140.78,29.0,722.8,No,Yes,Yes,No Information Available,No reason specified,3
26378,42,M,City,Basic Membership,2015-07-22,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,11,270.05,22596.61,28.0,657.04,Yes,Yes,Yes,No Information Available,No reason specified,5
26379,37,F,Town,Platinum Membership,2017-03-07,No,Credit/Debit Card Offers,Both,Mobile_Data,4,462.93,25598.24,6.0,780.45,No,Yes,No,Not Applicable,Too many ads,3
26380,58,M,,Platinum Membership,2017-11-29,Yes,Credit/Debit Card Offers,?,Wi-Fi,13,470.53,2973.42,12.0,1079.518594756816,No,Yes,No,Not Applicable,Poor Product Quality,3
26381,27,F,City,Basic Membership,2017-11-22,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,20,38.48,49548.39,28.0,652.18,No,Yes,Yes,Solved in Follow-up,Too many ads,5
26382,57,F,City,Basic Membership,2017-07-19,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,16,42.48,39420.27,5.0,311.22331225246813,No,Yes,No,Not Applicable,Poor Customer Service,4
26383,45,M,Town,Basic Membership,2017-10-31,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,13,370.2,30206.31,40.179076136524074,628.29,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,5
26384,63,M,Town,Platinum Membership,2017-10-20,Yes,Without Offers,Both,Mobile_Data,5,345.62,8344.17,19.0,763.95,Yes,No,No,Not Applicable,Poor Website,3
26385,46,F,,Premium Membership,2016-05-08,?,Credit/Debit Card Offers,Desktop,Mobile_Data,9,878.84,12577.92,26.0,1213.6386001552237,Yes,No,Yes,Unsolved,Poor Customer Service,3
26386,17,M,City,Basic Membership,2016-04-08,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,22,311.55,9935.18,23.0,637.65,Yes,Yes,No,Not Applicable,Poor Product Quality,5
26387,34,M,Town,Gold Membership,2017-04-05,Yes,Without Offers,?,Fiber_Optic,8,62.05,37634.39,27.0,354.90571530410836,Yes,No,Yes,Solved,Too many ads,3
26388,21,M,Town,Premium Membership,2017-11-30,No,Without Offers,Smartphone,Fiber_Optic,21,133.06,45552.83,13.0,750.76,Yes,No,Yes,Solved in Follow-up,Too many ads,3
26389,32,F,City,Gold Membership,2015-07-25,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,4,86.37,43554.02,16.0,711.01,No,Yes,No,Not Applicable,Too many ads,4
26390,38,F,,Silver Membership,2016-03-21,No,Credit/Debit Card Offers,Desktop,Wi-Fi,6,356.5,3127.1,14.0,749.17,Yes,Yes,No,Not Applicable,User Friendly Website,2
26391,42,F,Village,No Membership,2016-12-31,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,11,32.18,17784.29,24.0,546.44,No,Yes,No,Not Applicable,Poor Customer Service,5
26392,13,F,Town,No Membership,2017-07-20,No,Credit/Debit Card Offers,?,Mobile_Data,-999,37.15,34579.38,27.0,324.84561579308564,No,Yes,No,Not Applicable,Too many ads,5
26393,27,M,,Premium Membership,2017-06-17,?,Credit/Debit Card Offers,Desktop,Wi-Fi,8,397.42,80784.13,5.0,703.62,Yes,No,Yes,Solved in Follow-up,Quality Customer Care,2
26394,29,M,Village,Basic Membership,2017-12-07,Yes,Credit/Debit Card Offers,Both,Wi-Fi,4,669.0,32507.36,8.0,515.11,Yes,Yes,No,Not Applicable,No reason specified,5
26395,34,M,Town,Platinum Membership,2016-03-28,?,Credit/Debit Card Offers,Both,Wi-Fi,-999,-1603.836496767788,16004.26,20.0,746.99,Yes,No,No,Not Applicable,Poor Customer Service,3
26396,45,M,,Premium Membership,2016-08-26,No,Without Offers,Smartphone,Mobile_Data,7,342.61,34500.71,18.0,740.6,Yes,No,Yes,Unsolved,Too many ads,3
26397,48,M,Town,Basic Membership,2015-03-23,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,22,119.57,28056.83,5.0,677.18,Yes,No,Yes,No Information Available,Too many ads,5
26398,24,M,,No Membership,2017-02-14,No,Without Offers,Desktop,Mobile_Data,11,-777.0020287980977,44446.49,25.0,324.3337505868005,Yes,Yes,No,Not Applicable,Poor Product Quality,5
26399,64,F,Town,Silver Membership,2015-10-26,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,-999,171.08,98275.76,14.0,735.5,No,Yes,No,Not Applicable,Reasonable Price,2
26400,63,M,Village,No Membership,2016-11-20,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,-999,34.5,6184.73,21.0,607.82,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,4
26401,55,M,City,No Membership,2016-06-26,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,25,144.82,40492.76,10.0,1032.0130064122054,Yes,No,No,Not Applicable,No reason specified,5
26402,48,M,,Basic Membership,2015-12-04,No,Without Offers,?,Fiber_Optic,-999,369.01,13555.61,25.0,659.99,Yes,Yes,No,Not Applicable,Poor Website,5
26403,52,F,City,Basic Membership,2016-10-19,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,3,507.67,5487.38,25.0,,No,Yes,Yes,Solved in Follow-up,No reason specified,5
26404,34,M,Village,Silver Membership,2016-10-25,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,22,106.99,33022.75,6.0,610.46,No,Yes,Yes,Unsolved,Poor Customer Service,4
26405,46,F,Town,Silver Membership,2016-06-17,No,Without Offers,Smartphone,Mobile_Data,4,68.12,39489.87,19.0,787.21,No,Yes,No,Not Applicable,Poor Customer Service,3
26406,43,M,Town,Basic Membership,2017-08-13,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,13,32.85,5727.56,29.0,671.56,No,Yes,Yes,Solved,Too many ads,4
26407,40,M,Village,Silver Membership,2015-07-11,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,7,197.62,21498.39,-15.14930746134143,718.51,No,Yes,Yes,Unsolved,Poor Website,3
26408,28,M,Town,Silver Membership,2017-03-24,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,18,41.21,23337.39,6.0,270.8529530112143,Yes,No,No,Not Applicable,Too many ads,4
26409,18,M,Village,Basic Membership,2016-08-11,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,19,-888.3226676042523,3390.23,25.0,668.5,No,Yes,Yes,Unsolved,Poor Product Quality,5
26410,50,M,Town,No Membership,2015-10-04,No,Credit/Debit Card Offers,Desktop,Wi-Fi,15,314.12,30126.02,20.0,531.14,Yes,No,Yes,Solved,No reason specified,5
26411,62,M,Town,Premium Membership,2017-12-07,Yes,Without Offers,Desktop,Fiber_Optic,6,158.38,40552.83,11.0,792.07,Yes,No,No,Not Applicable,No reason specified,3
26412,44,F,City,Basic Membership,2017-02-18,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,18,74.44,12350.89,,589.08,No,Yes,Yes,No Information Available,Too many ads,5
26413,63,M,City,Basic Membership,2016-01-08,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,16,34.58,48596.39,8.0,640.19,Yes,No,No,Not Applicable,Poor Website,4
26414,45,F,City,Gold Membership,2016-08-08,Yes,Without Offers,Smartphone,Wi-Fi,14,189.77,46219.2,27.0,1098.3381059628407,Yes,No,Yes,No Information Available,Poor Product Quality,4
26415,38,M,City,Basic Membership,2016-01-16,Yes,Without Offers,Smartphone,Mobile_Data,13,219.81,23987.2,19.0,602.59,Yes,No,No,Not Applicable,Poor Website,4
26416,47,M,Village,Premium Membership,2015-02-27,Yes,Without Offers,?,Fiber_Optic,18,34.33,47384.68,19.0,769.53,Yes,No,No,Not Applicable,Too many ads,3
26417,27,M,City,Basic Membership,2017-12-15,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,16,2492.4418202461843,35664.62,22.0,651.44,Yes,No,No,Not Applicable,No reason specified,5
26418,17,F,City,No Membership,2015-11-05,No,Gift Vouchers/Coupons,?,Mobile_Data,3,70.82,17759.0,11.0,584.76,No,Yes,Yes,Solved,No reason specified,5
26419,10,M,City,No Membership,2015-11-15,No,Without Offers,Desktop,Wi-Fi,10,164.47,41836.67,12.0,613.9,Yes,No,Yes,Solved,Poor Customer Service,5
26421,55,M,City,Premium Membership,2017-08-14,Yes,Without Offers,Smartphone,Mobile_Data,1,104.89,66842.01,4.0,847.78,No,Yes,No,Not Applicable,User Friendly Website,1
26422,36,M,Town,Gold Membership,2015-01-31,?,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,9,155.34,18875.52,15.0,703.66,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,4
26423,20,M,Town,No Membership,2016-07-05,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,11,718.07,23847.9,17.0,330.65181181318087,No,Yes,Yes,Unsolved,Poor Product Quality,5
26424,23,M,Town,Gold Membership,2017-07-04,Yes,Without Offers,Smartphone,Mobile_Data,14,120.94,20864.22,14.0,779.76,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,3
26425,23,M,City,Basic Membership,2015-09-19,?,Without Offers,Smartphone,Mobile_Data,-999,756.58,40366.85,27.0,516.35,Yes,Yes,Yes,Solved,Too many ads,5
26426,21,F,Town,Basic Membership,2016-01-07,No,Without Offers,Smartphone,Mobile_Data,15,83.6,35143.44,11.0,628.84,No,Yes,No,Not Applicable,Poor Product Quality,5
26427,29,F,Town,Silver Membership,2015-05-28,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,1,121.57,23752.15,20.0,674.2,No,Yes,No,Not Applicable,Too many ads,4
26428,59,F,City,Platinum Membership,2015-06-24,Yes,Without Offers,Smartphone,Fiber_Optic,8,41.31,6476.02,-6.260290803996,425.3079690535692,No,Yes,Yes,Solved in Follow-up,No reason specified,3
26429,64,M,Town,Basic Membership,2016-09-30,Yes,Gift Vouchers/Coupons,?,Wi-Fi,15,156.61,11996.27,13.0,,No,Yes,Yes,Solved,No reason specified,4
26430,21,F,,Premium Membership,2016-06-07,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,14,1079.9,89870.0,9.0,839.23,Yes,Yes,Yes,Unsolved,Quality Customer Care,1
26431,34,F,Village,Basic Membership,2016-04-04,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,14,49.4,46548.2,20.0,640.24,No,Yes,No,Not Applicable,Too many ads,5
26432,19,M,Village,Platinum Membership,2015-05-08,No,Without Offers,Both,Fiber_Optic,6,207.73,35776.74,9.0,,Yes,Yes,Yes,No Information Available,Products always in Stock,2
26433,16,M,Town,Silver Membership,2015-01-19,Yes,Without Offers,Smartphone,Fiber_Optic,9,84.42,40533.1,19.0,715.28,No,Yes,Yes,Solved,Too many ads,3
26434,35,M,City,Basic Membership,2016-10-13,Yes,Without Offers,Desktop,Mobile_Data,8,132.38,11082.88,7.0,623.07,Yes,No,No,Not Applicable,Poor Website,5
26435,31,M,City,No Membership,2016-06-09,Yes,Gift Vouchers/Coupons,?,Wi-Fi,2,839.5384485324249,15145.59,28.0,632.63,No,Yes,No,Not Applicable,Too many ads,4
26436,23,M,Town,Premium Membership,2017-09-15,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,5,174.23,43865.47,9.0,752.03,No,Yes,No,Not Applicable,Reasonable Price,1
26437,36,F,Town,Premium Membership,2017-12-24,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,1,498.43,5429.35,22.0,711.84,No,Yes,Yes,Unsolved,No reason specified,3
26438,50,F,City,Premium Membership,2016-11-19,Yes,Credit/Debit Card Offers,Both,Wi-Fi,9,988.59,6887.3,,516.235452806187,Yes,No,Yes,Solved in Follow-up,No reason specified,3
26439,10,M,Town,Premium Membership,2015-04-02,?,Without Offers,Smartphone,Fiber_Optic,14,122.56,28671.29,36.978170089547746,718.18,No,Yes,Yes,Solved in Follow-up,Too many ads,3
26440,62,M,Town,Silver Membership,2015-12-29,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,15,203.4,21120.42,15.0,650.36,No,Yes,No,Not Applicable,Too many ads,4
26441,60,M,City,No Membership,2017-03-09,No,Without Offers,Smartphone,Wi-Fi,18,1064.6407953495536,9434.87,5.477334340880979,520.92,No,Yes,No,Not Applicable,Poor Customer Service,5
26442,61,M,City,Basic Membership,2015-11-25,No,Gift Vouchers/Coupons,?,Mobile_Data,21,-778.9155022309529,37889.0,8.0,510.79,Yes,No,No,Not Applicable,No reason specified,5
26443,31,F,Town,No Membership,2015-01-26,?,Without Offers,Smartphone,Wi-Fi,-999,33.54,14718.22,12.0,,No,Yes,No,Not Applicable,No reason specified,5
26444,55,F,Town,No Membership,2017-11-20,Yes,Without Offers,Smartphone,Wi-Fi,17,32.04,49796.34,10.0,619.72,No,Yes,Yes,Solved,No reason specified,4
26445,56,F,City,Silver Membership,2016-03-13,No,Without Offers,Smartphone,Wi-Fi,2,935.0585791555684,53149.02,,772.9,Yes,No,Yes,Solved,Reasonable Price,2
26446,64,M,Town,Silver Membership,2015-10-04,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,6,685.14,7591.45,6.0,627.56,Yes,Yes,No,Not Applicable,Poor Website,4
26447,54,M,Town,Silver Membership,2017-10-23,Yes,Gift Vouchers/Coupons,?,Mobile_Data,13,-1098.143986654076,35459.52,14.0,660.03,Yes,No,Yes,Unsolved,Poor Website,4
26448,28,M,City,Silver Membership,2016-12-12,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,14,265.76,73867.84,11.0,727.78,Yes,Yes,No,Not Applicable,Products always in Stock,2
26449,20,M,,No Membership,2016-04-15,No,Without Offers,Desktop,Fiber_Optic,10,268.46,1521.97,21.0,650.99,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,5
26450,25,F,City,No Membership,2016-03-28,Yes,Without Offers,Smartphone,Mobile_Data,12,32.29,2116.66,28.0,660.63,No,Yes,Yes,Unsolved,Poor Website,4
26451,39,F,,Basic Membership,2017-12-12,?,Without Offers,Desktop,Wi-Fi,11,635.53,33437.41,25.0,626.84,Yes,Yes,Yes,Solved,Poor Website,5
26452,50,F,,Silver Membership,2016-12-06,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,16,459.73,42227.77,8.0,613.85,Yes,Yes,Yes,Solved,Too many ads,4
26453,45,F,,Silver Membership,2015-03-21,Yes,Gift Vouchers/Coupons,?,Wi-Fi,11,81.21,28457.52,6.0,709.07,No,Yes,Yes,Solved in Follow-up,Too many ads,3
26454,61,F,,Gold Membership,2016-06-02,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,12,191.33,19194.58,21.0,744.34,Yes,No,No,Not Applicable,No reason specified,3
26455,16,F,Town,Silver Membership,2017-03-07,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,10,56.97,30570.54,10.0,661.82,Yes,No,Yes,Unsolved,Poor Product Quality,4
26456,47,M,Town,No Membership,2016-04-10,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,-999,188.2,13523.59,21.0,557.46,No,Yes,Yes,No Information Available,Too many ads,5
26457,11,F,Town,Gold Membership,2017-12-23,No,Without Offers,Desktop,Fiber_Optic,12,105.7,36192.85,17.0,713.47,No,Yes,No,Not Applicable,User Friendly Website,2
26458,36,F,City,Basic Membership,2016-04-04,Yes,Without Offers,Desktop,Wi-Fi,12,31.61,24325.1,,929.4883111227776,Yes,No,No,Not Applicable,Poor Website,5
26459,21,M,City,No Membership,2017-07-19,?,Credit/Debit Card Offers,Both,Wi-Fi,11,511.41,49332.69,11.0,597.78,Yes,No,No,Not Applicable,Poor Product Quality,5
26460,26,M,City,Gold Membership,2016-10-23,No,Without Offers,Smartphone,Fiber_Optic,9,-1021.2150263092544,15112.65,16.0,650.71,Yes,No,No,Not Applicable,Too many ads,4
26462,28,F,City,Basic Membership,2016-10-14,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,12,-716.1233880410556,48596.86,8.0,695.82,Yes,No,Yes,Unsolved,No reason specified,5
26463,21,M,Town,Platinum Membership,2017-02-23,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,19,165.48,18233.1,26.0,,No,Yes,Yes,No Information Available,Poor Customer Service,3
26464,36,F,Village,Platinum Membership,2015-01-03,?,Credit/Debit Card Offers,Desktop,Fiber_Optic,10,287.36,89272.47,5.0,774.44,Yes,Yes,No,Not Applicable,Products always in Stock,1
26465,56,M,Town,Basic Membership,2017-02-05,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,15,414.27,8411.65,10.0,601.59,No,Yes,Yes,Unsolved,Poor Product Quality,5
26466,14,F,Village,Premium Membership,2017-08-21,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,10,317.44,40953.7,,754.35,No,Yes,No,Not Applicable,Too many ads,3
26467,21,F,City,No Membership,2016-06-11,No,Without Offers,?,Mobile_Data,-999,31.54,19713.48,27.0,439.2613591568873,No,Yes,Yes,No Information Available,No reason specified,5
26468,54,F,City,Silver Membership,2015-02-28,No,Without Offers,Desktop,Wi-Fi,15,30.77,30951.17,,726.73,No,Yes,No,Not Applicable,Too many ads,3
26469,17,M,Town,Platinum Membership,2016-07-29,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,24,1123.6661024997188,2561.34,,731.33,Yes,No,No,Not Applicable,Poor Website,3
26470,59,F,Town,Basic Membership,2016-12-13,?,Credit/Debit Card Offers,Desktop,Fiber_Optic,15,137.54,24630.46,9.0,509.09,Yes,No,No,Not Applicable,No reason specified,5
26471,44,F,,Premium Membership,2017-10-15,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,8,78.9,51225.22,11.0,288.781685422927,Yes,No,Yes,No Information Available,User Friendly Website,1
26472,44,F,,No Membership,2015-12-01,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,10,108.32,39190.85,16.0,512.1,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,5
26473,61,M,Town,Basic Membership,2015-03-15,No,Gift Vouchers/Coupons,Both,Mobile_Data,9,398.5,40846.61,8.0,653.34,No,Yes,No,Not Applicable,Poor Product Quality,4
26474,30,F,City,Premium Membership,2017-12-28,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,12,70.98,25328.28,5.0,759.7,No,Yes,No,Not Applicable,Poor Product Quality,3
26475,58,M,City,No Membership,2015-03-14,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,10,136.75,12168.43,18.0,794.4562472688542,Yes,No,No,Not Applicable,Too many ads,5
26476,38,F,City,No Membership,2017-05-27,?,Gift Vouchers/Coupons,Smartphone,Wi-Fi,8,168.91,10192.81,16.0,613.23,Yes,No,No,Not Applicable,Poor Website,4
26477,38,M,Village,Silver Membership,2017-11-06,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,9,138.17,34696.83,8.0,,Yes,No,Yes,Solved,Poor Website,3
26478,50,F,Town,No Membership,2016-04-03,No,Gift Vouchers/Coupons,Both,Wi-Fi,18,303.67,28182.36,20.0,606.83,No,Yes,No,Not Applicable,Poor Product Quality,4
26479,43,F,City,Silver Membership,2016-11-20,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,11,1307.65,12756.99,7.0,759.5010144519645,Yes,Yes,Yes,Solved in Follow-up,Too many ads,4
26480,59,M,Town,Platinum Membership,2015-04-22,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,15,259.34,19036.86,11.0,314.84363586342687,Yes,Yes,No,Not Applicable,Poor Product Quality,3
26481,53,M,Town,Premium Membership,2017-05-03,?,Credit/Debit Card Offers,Desktop,Mobile_Data,2,1408.1040847286747,60921.98,12.0,785.57,Yes,No,Yes,Solved in Follow-up,Quality Customer Care,1
26482,39,F,City,No Membership,2016-04-23,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,11,374.12,2275.06,-8.467490594280484,674.67,No,Yes,No,Not Applicable,Poor Product Quality,5
26483,59,M,City,Platinum Membership,2017-12-10,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,10,200.32,38326.71,25.0,762.24,Yes,Yes,Yes,No Information Available,Poor Website,3
26484,12,M,,Platinum Membership,2016-09-21,No,Without Offers,Desktop,Mobile_Data,15,31.36,12818.42,16.0,245.6616887960797,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,3
